,feature,class
35,"[-4.6855200e+02  1.6465340e+01 -1.6324884e+02 -1.3380710e+00
  6.4996521e+01  3.0250776e+01 -2.0550484e+01 -1.7672695e+01
  3.5977966e+01  6.2011056e+00 -2.6861320e+01 -5.6725436e-01
  1.2064512e+01  6.2496409e+00 -5.3799605e-01  6.3205414e+00
  3.7981060e+00 -2.5052464e+00  6.5407419e+00  3.3483913e+00
 -9.9222142e-01  4.8937278e+00 -2.6917844e+00  6.2091738e-01
  2.1039717e+00 -4.6500368e+00  4.7675176e+00  6.9012225e-01
 -3.6132462e+00  1.5098817e+00 -1.8666710e+00  1.3862638e+00
  9.5734787e-01 -7.4063843e-01  2.6797943e+00 -9.7363591e-01
 -2.8854978e-01  1.2497977e+00 -2.9748902e-01  4.7364745e-01]",beeBird
36,"[-4.4486481e+02  2.6766016e+01 -1.8683913e+02  1.7897433e+00
  6.9558777e+01  2.7964890e+01 -2.3908064e+01 -1.8104000e+01
  3.4349022e+01  4.2479181e+00 -2.4952213e+01 -2.1380322e+00
  9.0471449e+00  5.8657632e+00 -4.8133034e-01  9.7124949e+00
  5.4607320e+00 -2.8059583e+00  4.7189026e+00  6.7321472e+00
 -2.4891210e+00  1.6168604e+00  1.2355676e+00  1.3352884e+00
  5.1342860e-02 -3.7986100e+00  6.4667277e+00 -8.6817564e-03
 -7.5230346e+00  2.7999318e+00 -1.5246274e+00 -3.4564447e+00
  1.3980070e+00  6.5912956e-01  1.5665520e+00 -2.7824740e+00
 -4.7460696e-01  2.8103015e+00 -2.4964884e-01  8.7016958e-01]",beeBird
37,"[-393.6475     115.8206     -63.28907      2.1745803   38.666775
   22.091421   -33.95132     -9.811195    15.223925     6.4915547
  -17.79936     -5.5377116   -1.147109    -4.530376    -8.137551
    1.4365679   -2.5929015   -1.2666863   -3.592055    -1.4812937
   -4.5303097   -0.7070494   -2.2373374   -0.825356    -3.3961666
   -1.2053069   -2.3278506   -1.0004035   -2.2119563   -0.9924675
   -3.6340344   -2.3162017   -2.3114696   -1.109389    -3.4559553
   -2.4041312   -3.2165105   -3.928134    -5.2569003   -2.3299878]",beeBird
38,"[-3.7935779e+02  1.1562975e+02 -5.4827488e+01  5.0992012e+00
  2.8665871e+01  1.4094013e+01 -3.0523117e+01 -7.1204338e+00
  1.5650988e+01  5.4354587e+00 -2.1225138e+01 -9.8753462e+00
 -5.2136719e-01 -3.0120471e+00 -9.0301361e+00 -2.2969851e+00
 -5.5336804e+00 -1.3611600e+00 -2.9820523e+00 -3.4770300e+00
 -4.7314506e+00  9.8887682e-01 -8.6448979e-01  1.0579461e-01
 -2.3612459e+00  3.9306831e-01 -1.6778457e+00  2.5808725e-01
 -2.0698860e+00 -1.8129140e+00 -2.4894259e+00 -3.3522623e-03
 -1.1236984e+00 -1.1405174e+00 -4.5726538e+00 -2.9253128e+00
 -3.0363324e+00 -2.8330455e+00 -4.8773804e+00 -3.1950777e+00]",beeBird
39,"[-3.8201074e+02  1.1947827e+02 -6.9920769e+01  3.4037900e+00
  4.2133530e+01  1.5011749e+01 -3.9315910e+01 -2.0882037e+00
  2.1965931e+01  1.9595766e+00 -2.2111570e+01 -4.7414522e+00
 -2.7130945e+00 -7.1944928e+00 -7.1015921e+00  1.5582316e+00
 -6.0611324e+00 -3.1204498e+00 -1.5812889e+00 -1.7776664e+00
 -7.0317507e+00  5.7956958e-01  4.0189669e-01  2.3446681e-01
 -1.5584650e+00  1.5585790e+00 -2.5036559e+00 -1.8995452e+00
 -1.0342913e+00  6.3170582e-01 -5.2836313e+00 -3.2694647e+00
 -1.1215182e-01 -7.1692504e-02 -5.1178045e+00 -4.8912091e+00
 -2.8518484e+00 -1.1021247e+00 -4.8848944e+00 -3.9845197e+00]",beeBird
40,"[-3.8578152e+02  1.2350087e+02 -5.9382027e+01 -2.0872602e+00
  2.8787241e+01  1.6411764e+01 -2.9396091e+01 -6.3968983e+00
  1.4957275e+01  6.2469673e+00 -1.4762691e+01 -5.0138450e+00
 -3.1012342e+00 -3.4884124e+00 -5.0367169e+00  1.7069564e+00
 -4.7958469e+00 -3.4626102e+00 -1.2401962e+00  1.0392020e+00
 -5.5667377e+00 -2.6201084e+00 -1.6655983e+00  3.9346051e-01
 -3.5789773e+00 -1.7445878e+00 -3.9087000e+00 -2.0992429e+00
 -2.2227383e+00 -1.5902877e+00 -3.7008746e+00 -1.8949546e+00
 -1.0671997e+00  1.5128701e-02 -3.3027303e+00 -1.6528882e+00
 -1.7965990e+00 -1.1181487e+00 -4.4332910e+00 -2.5463405e+00]",beeBird
41,"[-4.0748260e+02  1.2424277e+02 -3.2031895e+01  9.3644781e+00
  1.8470240e+01  1.6010977e+01 -1.7840380e+01 -2.1948090e+00
  1.0204199e+01  4.5336609e+00 -1.6621439e+01 -1.0256267e+01
 -4.7665372e+00 -3.1080713e+00 -6.8978705e+00  7.1712084e-02
 -1.7496011e+00 -2.1666734e+00 -3.2821233e+00 -4.6702915e-01
 -2.5202332e+00  6.0453993e-01  7.3455536e-01  3.7325275e+00
 -2.2404967e-01  9.8608959e-01  4.4193813e-01  1.1379389e+00
 -2.7414870e+00 -1.4224428e+00 -1.4291627e+00 -2.6323840e-01
 -2.6857040e+00 -1.3655593e+00 -3.7442434e+00 -2.5793624e+00
 -2.3548043e+00 -2.1222916e+00 -3.9225402e+00 -1.9077744e+00]",beeBird
42,"[-4.05987518e+02  1.17786835e+02 -4.56817665e+01  1.17323484e+01
  2.37327118e+01  9.67107964e+00 -2.59407482e+01  1.59612954e+00
  1.61631927e+01  3.20032477e-01 -2.11996384e+01 -7.96485186e+00
 -2.18749595e+00 -4.29179001e+00 -7.67045546e+00  6.71162665e-01
 -3.35153747e+00 -2.63593554e+00 -2.20803952e+00 -1.19879842e+00
 -4.59499788e+00  5.92482805e-01  3.60027850e-02 -6.54292628e-02
 -1.70198953e+00  6.54727161e-01 -1.63651657e+00 -1.44651473e+00
 -2.20260739e+00 -2.03900591e-01 -3.62246203e+00 -2.30578804e+00
 -1.05119097e+00  5.91207564e-01 -4.03535175e+00 -3.86226058e+00
 -3.08854556e+00 -2.10280895e+00 -4.69246721e+00 -2.98254061e+00]",beeBird
43,"[-3.9742798e+02  1.1088178e+02 -5.1657589e+01  6.2835693e+00
  2.6112576e+01  1.6341282e+01 -2.7691809e+01 -6.9799566e+00
  1.2604554e+01  5.5499029e+00 -1.6066761e+01 -6.7444334e+00
 -1.8563187e+00 -1.8666763e+00 -7.0624905e+00  4.0423945e-01
 -2.7698748e+00 -9.3695784e-01 -1.8847686e+00 -3.2269379e-01
 -4.9536557e+00 -1.3195872e+00 -2.5860109e+00 -1.4666109e+00
 -2.7716455e+00 -1.0662756e+00 -2.7884908e+00 -2.0780623e+00
 -2.3017392e+00 -1.1282256e+00 -4.1290936e+00 -1.6644540e+00
 -2.0325060e+00 -9.4084632e-01 -3.2835782e+00 -2.4416606e+00
 -2.8983798e+00 -2.9002979e+00 -4.2276649e+00 -2.0938985e+00]",beeBird
44,"[-3.8021127e+02  1.1902316e+02 -5.9722336e+01  3.0338559e+00
  3.4776871e+01  1.8607113e+01 -3.3847202e+01 -9.6194344e+00
  1.5614418e+01  5.4002261e+00 -2.1040501e+01 -7.4111996e+00
  1.5315473e-01 -3.2369049e+00 -9.6411247e+00 -6.4736634e-01
 -4.4049764e+00 -1.7972583e+00 -3.7572484e+00 -2.5967960e+00
 -4.2511420e+00  1.3414705e-01 -1.6094213e+00 -4.7628510e-01
 -3.7677889e+00 -2.0659854e-01 -1.5840567e+00 -4.9238297e-01
 -2.7361543e+00 -1.3965440e+00 -1.9482614e+00 -1.4212680e+00
 -2.1888728e+00 -1.3330016e+00 -3.8069217e+00 -1.8623230e+00
 -3.2734590e+00 -3.7339299e+00 -4.8405719e+00 -2.8248575e+00]",beeBird
45,"[-3.4557755e+02  9.6014000e+01 -1.3512494e+01 -9.3617811e+00
  1.4868740e+01  1.8479454e+01  4.8276057e+00  1.1624766e+01
  7.7896762e+00  1.0487604e+01  1.7021397e+00  2.7421846e+00
 -6.6647086e+00  3.9348338e+00  1.3792641e+00  8.6882143e+00
  2.7047734e+00  1.5517228e+00 -2.5572345e+00 -1.4083174e+00
 -5.8430958e+00 -6.0407410e+00 -3.0419023e+00 -1.0666295e+00
 -2.3568048e+00 -3.7699580e+00 -4.3261294e+00 -4.4532475e+00
 -5.9138103e+00 -3.1628971e+00 -2.5120001e+00  4.0811121e-01
 -8.0629402e-01  2.7483764e-01 -1.3537080e+00  8.8790864e-01
 -1.9491853e+00 -3.4959862e-01  1.4398858e-01  4.0516964e-01]",beeBird
46,"[-3.63997406e+02  1.15240814e+02 -5.64230499e+01  2.90665627e+00
  3.07534447e+01  1.50972223e+01 -3.04659290e+01 -4.86925030e+00
  1.58526382e+01  3.69980836e+00 -2.08118038e+01 -8.85597420e+00
 -2.41931272e+00 -3.95915890e+00 -8.79368401e+00 -1.07274532e+00
 -5.05913973e+00 -2.19265175e+00 -3.18486023e+00 -2.29660678e+00
 -6.19454956e+00 -1.81413367e-01 -1.13636303e+00  3.33655745e-01
 -2.03533506e+00  8.21321905e-01 -2.47429848e+00 -9.09399092e-01
 -1.07039022e+00 -2.97393091e-02 -3.79037762e+00 -1.41507494e+00
 -3.85714561e-01  6.71879128e-02 -4.86330605e+00 -4.42053843e+00
 -2.70752239e+00 -1.05066168e+00 -4.95039558e+00 -4.03824854e+00]",beeBird
47,"[-3.4920013e+02  1.2119878e+02 -7.5885742e+01  6.5225840e-01
  4.2276173e+01  1.4419704e+01 -4.1973434e+01 -4.0358129e+00
  2.2782711e+01  3.9336700e+00 -2.0814638e+01 -2.9521291e+00
 -1.2374110e+00 -6.6450968e+00 -6.3843770e+00  2.4548860e+00
 -6.4585381e+00 -2.9631073e+00  1.4572859e-01 -1.0268247e-02
 -7.7969747e+00 -3.3261830e-01  5.6558704e-01  1.2192072e+00
 -2.5203631e+00  3.1328991e-01 -3.4540393e+00 -2.1034765e+00
 -1.2259493e+00 -1.1197275e+00 -5.3004241e+00 -2.2280197e+00
 -3.2709485e-01 -4.7360256e-01 -4.5799694e+00 -3.8746195e+00
 -2.6215458e+00 -1.8083152e+00 -5.1765251e+00 -3.1786199e+00]",beeBird
48,"[-3.6647049e+02  1.2310741e+02 -4.2852303e+01  3.1951201e+00
  2.2940258e+01  1.7516731e+01 -2.1014997e+01 -4.9924674e+00
  1.0900952e+01  6.4493871e+00 -1.3466989e+01 -7.4344120e+00
 -5.8042417e+00 -3.4738450e+00 -5.4281130e+00  1.5250407e+00
 -3.4738312e+00 -2.8855028e+00 -3.2368102e+00  1.2155908e+00
 -2.3566954e+00 -2.4836512e-01 -1.2215170e+00  1.5965141e+00
 -1.2415720e+00 -7.6502450e-02 -2.0773013e+00 -6.7380035e-01
 -2.9437962e+00 -1.7836256e+00 -2.8179319e+00 -1.4253000e+00
 -2.9769361e+00 -1.1045461e+00 -3.3650601e+00 -1.9189020e+00
 -1.8152337e+00 -1.3410263e+00 -3.7513304e+00 -2.3601153e+00]",beeBird
49,"[-3.6947937e+02  1.1960947e+02 -3.6616207e+01  1.1311129e+01
  2.0022976e+01  1.2825725e+01 -2.0477654e+01  1.3583959e+00
  1.2913037e+01  2.3559313e+00 -2.0386065e+01 -9.5570059e+00
 -2.5354524e+00 -2.7688596e+00 -7.9259329e+00  9.5794857e-01
 -2.7440398e+00 -1.5507469e+00 -2.5671568e+00 -1.4504988e+00
 -3.9556715e+00  9.8848009e-01 -3.8853392e-01  1.6848893e+00
 -8.9734536e-01  1.3953362e+00 -3.9139321e-01  1.9927262e-01
 -2.3870635e+00 -1.6762301e-02 -1.8602701e+00 -1.2133784e+00
 -1.6989945e+00 -4.3506405e-01 -3.9415493e+00 -3.3821604e+00
 -2.8389294e+00 -2.4333315e+00 -3.9277034e+00 -2.9057798e+00]",beeBird
50,"[-3.69558075e+02  1.17015823e+02 -4.47693634e+01  8.33847523e+00
  2.27060165e+01  1.07047539e+01 -2.64133892e+01 -2.19627246e-01
  1.41639099e+01  2.17421007e+00 -1.85107155e+01 -6.86183739e+00
 -3.22939301e+00 -3.15172100e+00 -7.18928719e+00  5.32757699e-01
 -3.59200025e+00 -2.06105447e+00 -2.80605340e+00 -4.30492252e-01
 -5.56970119e+00 -1.82252973e-01 -3.08047712e-01  1.09016314e-01
 -2.56574607e+00 -3.31217736e-01 -2.53891182e+00 -1.49949467e+00
 -1.85966849e+00 -7.00536370e-01 -4.13450050e+00 -1.63343477e+00
 -1.19873762e+00  5.11230379e-02 -3.40776014e+00 -2.88209391e+00
 -2.80383706e+00 -2.60210896e+00 -4.13469315e+00 -2.36673069e+00]",beeBird
51,"[-5.2424420e+02  2.3366701e+01 -2.3024321e+01  1.6138865e+01
  1.2955611e+01 -3.9455402e+00 -4.9438305e+00  9.8786573e+00
  5.9222107e+00 -4.0813236e+00  3.0258039e-01  6.6408134e+00
  2.5233802e-01 -7.6096928e-01  2.2969165e+00  1.3567868e+00
 -6.2522197e-01  3.7411520e-01  6.4247859e-01  3.0096740e-01
  3.5397550e-01  8.4027267e-01 -1.2027262e+00  7.4670285e-01
  4.4267938e-02 -4.7149962e-01  9.9748950e-03 -3.0709994e-01
 -8.7198329e-01  8.0518442e-01 -2.0482576e+00 -1.5222408e-01
 -2.5261885e-01 -7.2193557e-01 -1.1752962e+00 -3.6795977e-01
 -1.8626443e-01 -4.2708099e-01 -8.7554961e-01  7.0436782e-01]",beeBird
52,"[-2.55005753e+02  6.49737167e+01 -5.07512665e+01  3.30621185e+01
  3.17783089e+01  2.16396427e+00 -1.37658815e+01  1.98360462e+01
  1.83583107e+01 -8.92432213e+00 -1.76025748e+00  1.56756601e+01
  3.90471011e-01 -9.37842667e-01  1.99674690e+00  5.37323618e+00
 -1.29260504e+00 -7.19439983e-01  1.36854231e+00  7.57052958e-01
 -1.78504741e+00  1.17317796e+00 -2.21699429e+00 -7.31595218e-01
 -3.62828642e-01 -5.26859574e-02 -3.48835421e+00 -6.99829638e-01
 -1.22189236e+00  1.19114645e-01 -5.27062607e+00  1.76922607e+00
 -1.46168661e+00 -2.08171153e+00 -2.20934176e+00 -5.14880829e-02
 -1.61773396e+00 -1.76309037e+00 -2.81521583e+00  5.28812647e-01]",beeBird
53,"[-247.57074      72.078835    -52.931793     35.250553     36.75604
    2.246101    -14.936864     22.165369     20.401083     -8.573153
    0.31808165   16.23651      -0.78537744   -1.6292561     3.6139662
    3.6408694    -1.6110209    -0.34705564   -0.855136      0.6921059
   -1.7794828    -1.341852     -1.9571375     0.8396781    -1.027635
   -0.8221152    -3.669566      0.7811523    -1.408226     -0.83865917
   -4.0905037     2.1228063    -1.7923844    -2.0213842    -2.1403217
    0.5364643    -1.795399     -1.8485109    -1.4650854     1.7855927 ]",beeBird
54,"[-2.5315311e+02  6.3779995e+01 -5.9714718e+01  3.1948523e+01
  2.8485312e+01 -3.7137594e+00 -1.5050040e+01  1.4130355e+01
  2.0545338e+01 -8.5715828e+00 -4.1499290e+00  1.7408739e+01
  8.2349181e-01 -9.5495987e-01  1.1914198e+00  6.0538654e+00
 -1.4832147e+00 -8.9583270e-02  1.4650923e+00  1.6139113e+00
 -1.2961769e+00  4.7368962e-01 -1.3113673e-01  8.6205445e-02
  3.4349334e-01 -1.8068466e-01 -2.4640901e+00  1.0924894e+00
 -1.4998463e+00  1.1729680e+00 -2.1595168e+00  2.1882732e+00
 -6.9517672e-01 -3.1913447e-01 -2.8177853e+00  1.9591767e-01
 -8.6698633e-01 -1.5069807e+00 -2.3228025e+00  6.2523866e-01]",beeBird
55,"[-2.7519217e+02  4.4191055e+01 -6.2087917e+01  2.8606314e+01
  1.9813097e+01 -8.0609903e+00 -2.3219656e+01  9.4725580e+00
  1.4431324e+01 -9.7433615e+00 -8.6612892e+00  1.2905461e+01
 -1.9062660e+00 -3.0991673e+00 -1.9479048e+00  7.2448030e+00
 -2.9833200e+00 -2.7918608e+00  1.7352029e+00  1.4498967e+00
 -2.5516675e+00  1.7760243e+00 -3.3531031e-01 -1.0543558e-01
 -1.2891939e-01  2.0467839e+00 -1.7935114e+00  1.0615035e+00
 -9.5153970e-01  2.4648254e+00 -2.3693087e+00  1.1165831e+00
 -5.8372252e-02  1.1441212e+00 -1.6539247e+00  6.5062499e-01
 -1.1238425e+00  1.4163618e+00 -1.6999708e+00  5.0529343e-01]",beeBird
56,"[-3.8442050e+02  8.4811722e+01  1.4148487e+01  1.7413099e+01
  1.3288537e+01  1.6350840e+01  4.6826200e+00  8.2869692e+00
  6.0587115e+00  8.8675756e+00  2.6224487e+00  3.3514490e+00
  5.4617424e-02  5.4349484e+00 -1.5584573e+00  1.4004887e+00
 -2.6000106e+00  4.1088852e-01 -2.4250898e+00  2.6992482e-01
 -1.2713919e+00  1.2227758e+00 -3.5124773e-01  6.7804521e-01
 -1.1718651e+00 -8.1515968e-01 -3.8943055e+00 -1.5438797e+00
 -1.9233918e+00 -4.5439905e-01 -3.1048121e+00 -2.0581217e+00
 -1.7482854e+00  5.7756275e-01 -1.0916171e+00  2.3819591e-01
 -1.2418605e+00 -1.2871040e+00 -1.7917325e+00 -9.7197175e-01]",beeBird
57,"[-2.6257520e+02  3.3201939e+01 -6.7835709e+01  2.8712515e+01
  1.7508348e+01  1.8064488e+00 -2.7904915e+01  3.6864018e+00
  1.4609603e+01 -8.5269547e+00 -1.1518769e+00  2.8849223e+00
 -2.4240401e+00  5.9676737e-01 -3.0800164e-01  4.3019323e+00
 -4.5679731e+00  1.6760935e+00  5.0982922e-01  1.2260173e-01
  1.2647018e+00 -2.4471805e+00  5.2613556e-01  1.3198694e+00
 -1.0264945e+00  1.1333045e+00 -6.3698626e-01  1.6913325e+00
  4.6365350e-02  1.2952926e+00 -1.7552675e+00  1.5940118e+00
 -6.4836729e-01  5.3394657e-01 -1.4282740e+00  8.3580679e-01
 -1.2217751e+00 -2.6259784e-02 -9.1280654e-02  5.5792660e-01]",beeBird
58,"[-2.4772617e+02  6.3191025e+01 -6.6753708e+01  5.1969334e+01
  4.4620598e+01 -1.3084553e+00 -1.2878020e+01  1.7445156e+01
  2.3756214e+01 -1.3699871e-01 -2.3690007e+00  1.6218828e+01
 -7.1742800e-03  1.1943215e+00  4.3723783e+00  3.7131021e+00
 -4.0300603e+00  1.9082602e+00  2.2580950e+00 -2.8537694e-01
 -1.8863581e+00 -1.6338391e+00 -5.8471781e-01  1.5567256e+00
 -2.0226271e+00 -2.0384648e+00 -1.3975954e+00  1.7224398e+00
 -3.5321722e+00 -2.2963132e-01 -3.5857387e+00 -6.7971569e-01
 -1.3285103e+00  3.7593544e-01 -2.7603664e+00 -1.1558034e+00
 -2.2980077e+00 -8.9029497e-01 -1.5572022e+00 -1.2169608e+00]",beeBird
59,"[-2.6920221e+02  6.1573612e+01 -5.3480122e+01  3.7491547e+01
  2.7746389e+01 -5.7453642e+00 -1.4715975e+01  1.7607008e+01
  1.2942645e+01 -7.4162440e+00 -1.5593524e+00  1.1364537e+01
 -1.0455079e+00 -7.7101886e-01  1.2118120e+00  4.1957788e+00
 -3.6357837e+00  2.9867882e-01  3.0995631e+00  1.5485536e-01
 -2.3874662e+00  1.4193281e+00  8.9792293e-01 -1.1522111e+00
 -8.4688002e-01  1.5253755e+00 -6.6111708e-01  1.5749796e-01
 -3.6595747e+00  1.8089043e+00 -1.5256128e+00  5.7067108e-01
 -6.5482479e-01  1.2203039e+00 -7.2293204e-01 -5.0803524e-01
 -1.9888710e+00  1.3185728e-01 -1.0897874e+00 -4.3644002e-01]",beeBird
60,"[-2.73428314e+02  5.70851784e+01 -5.11113052e+01  3.78425827e+01
  2.35746708e+01 -1.37695694e+00 -1.21065063e+01  8.51884937e+00
  1.77712002e+01 -1.95489955e+00 -4.78928757e+00  1.04238272e+01
  4.16204786e+00 -2.53324449e-01  7.89144397e-01  3.60528684e+00
  3.08903337e-01  1.31176984e+00 -3.98184419e-01  2.66987860e-01
 -8.66730273e-01  2.34920001e+00 -1.00728355e-01 -1.05744731e+00
  5.97675860e-01  6.63904846e-01 -1.92302489e+00 -2.12293565e-01
 -1.70019865e+00  1.16652858e+00 -2.46708179e+00  2.35299468e-01
 -1.79611373e+00 -2.49652505e-01 -1.44136512e+00 -1.61523074e-01
 -9.92822945e-01 -8.44053149e-01 -1.91120052e+00  5.87802768e-01]",beeBird
61,"[-2.9062527e+02  5.6595512e+01 -5.9636421e+01  3.2318695e+01
  2.2215952e+01 -7.3754940e+00 -1.6939375e+01  1.0489590e+01
  1.1862431e+01 -6.5005732e+00 -4.6630945e+00  1.1920918e+01
 -8.7436455e-01 -7.9343694e-01  1.8517268e+00  3.8083699e+00
 -8.0863178e-02 -1.9223368e-01  1.5949137e+00  2.9606626e+00
 -2.3133276e+00  1.6005468e+00  6.0435110e-01  1.1637759e+00
  3.6042312e-01  2.2375700e+00 -6.1202443e-01  8.4257531e-01
 -1.0981430e+00  1.4874122e+00 -2.1216054e+00  1.4973696e+00
 -6.4218855e-01  5.0293303e-01 -7.9575759e-01  7.0941460e-01
 -8.9800078e-01  2.4138944e-01 -1.0663916e+00  6.4760852e-01]",beeBird
62,"[-2.72267151e+02  5.90683784e+01 -5.97688026e+01  3.37314796e+01
  2.38407116e+01 -3.21681786e+00 -1.52888746e+01  1.01895266e+01
  1.25241995e+01 -3.85542560e+00 -3.73122096e+00  1.17871161e+01
 -1.14899051e+00  1.32153407e-01  1.52074504e+00  3.54527283e+00
 -1.24375701e+00 -5.34820735e-01  2.35317683e+00  1.02313197e+00
 -3.40654778e+00  2.29439592e+00  9.44569409e-02 -5.16180575e-01
 -9.07618940e-01  1.23103476e+00 -1.07519472e+00  8.05450976e-01
 -2.25726128e+00  3.15025210e+00 -1.03524494e+00  5.50215125e-01
 -8.46039131e-02  2.51142234e-01 -2.14042521e+00  1.17342204e-01
 -1.53575969e+00 -6.98320508e-01 -1.14534342e+00 -1.09669840e+00]",beeBird
63,"[-2.74032288e+02  6.34108391e+01 -5.57475281e+01  4.19566154e+01
  2.88650398e+01 -3.34949207e+00 -1.26853933e+01  1.60029049e+01
  1.59304628e+01 -4.99352455e+00 -2.05500174e+00  1.54605513e+01
 -1.47888243e+00 -4.27431822e-01  4.23173428e+00  3.02023029e+00
 -1.39731610e+00  1.17108381e+00  5.48599362e-01  6.41648233e-01
 -2.69006228e+00  1.15610158e+00 -1.15549505e+00 -4.96530294e-01
 -8.20008755e-01  3.85238081e-01 -8.86677086e-01  4.03134733e-01
 -2.09470487e+00  2.84535551e+00 -3.92789626e+00  1.71034470e-01
 -1.00701368e+00 -4.23812658e-01 -1.83490896e+00 -6.02447808e-01
 -1.69630420e+00 -1.56861448e+00 -1.62043834e+00 -1.01825014e-01]",beeBird
64,"[-2.8618951e+02  5.9880684e+01 -5.5025200e+01  3.0802038e+01
  2.2543411e+01 -5.4331622e+00 -1.8721752e+01  1.2601691e+01
  1.2341573e+01 -7.7601814e+00 -3.8433855e+00  1.2505931e+01
 -2.2178600e+00 -1.3143861e+00  3.7153721e+00  2.5580428e+00
 -2.9025044e+00  1.6064918e+00  1.1381942e+00  5.7307863e-01
 -1.6863376e+00  5.7448530e-01 -3.8122410e-01 -5.7151276e-01
  2.1719402e-01  1.0681460e+00 -1.5086974e+00  2.7272639e+00
 -2.3827395e+00  1.3638781e+00 -2.8243041e+00  1.0438570e+00
 -2.0297174e+00 -1.3849223e-01 -1.2643181e+00 -4.1090748e-01
 -1.0413500e+00 -1.3522854e-01 -1.4382457e+00  5.4561824e-01]",beeBird
65,"[-3.0860022e+02  5.6207455e+01 -5.5752880e+01  2.2841831e+01
  5.6656280e+00 -1.2351719e+01 -1.4437081e+01  5.9317613e-01
  2.5587373e+00 -5.6067438e+00 -1.0327631e+01  4.3344383e+00
 -1.7600846e+00 -4.6946530e+00 -1.3886389e+00  1.7887961e+00
 -5.2502899e+00 -2.7738211e+00  5.3298450e-01 -1.9034985e+00
 -4.8820810e+00  1.1810453e+00  6.3759828e-01 -4.2397723e-01
  2.1018019e+00  2.3337891e+00 -1.6074634e+00  1.3795533e+00
 -2.7475996e+00  4.1901413e-01 -2.4980083e+00  5.2133191e-01
 -2.1776161e+00  1.4896190e-01 -3.7233365e-01  1.4188538e+00
 -6.1226887e-01 -6.1959076e-01 -1.4463501e+00  8.0494064e-01]",beeBird
66,"[-2.9215320e+02  8.2591125e+01 -3.3223591e+01  5.1671928e+01
  3.1740366e+01 -1.3712410e+00 -6.6201391e+00  1.5280896e+01
  1.0382930e+01 -7.2790437e+00 -4.6185102e+00  9.5263023e+00
 -5.3429990e+00 -2.5953798e+00  7.6455528e-01  6.5186626e-01
 -3.4942470e+00 -3.2842207e+00  2.0552289e-01 -1.2984499e+00
 -3.0354626e+00  8.3126843e-01 -1.9650689e+00 -6.1675698e-01
 -1.4468070e+00 -2.2887583e-01 -3.4158041e+00 -2.1034431e-01
 -3.2721419e+00  7.0736921e-01 -3.7796817e+00  7.2514051e-01
 -2.1636705e+00 -1.0614518e+00 -2.3480520e+00 -2.5098178e-01
 -1.8843452e+00 -1.3675681e+00 -7.7012628e-01  1.0244348e+00]",beeBird
67,"[-3.8832336e+02  7.7548622e+01  2.2327198e+01  2.2461277e+01
  1.0687986e+01  1.6108080e+01  9.4171915e+00  1.0933482e+01
  6.2285266e+00  1.1870646e+01  2.2996647e+00 -6.8672633e-01
 -1.3975062e+00  7.1625628e+00 -1.2736678e+00 -9.9699587e-02
 -2.6732776e+00  1.1844976e+00 -1.4063311e+00 -1.5520251e+00
 -2.9860094e+00  6.0686576e-01 -5.5034924e-01  3.9707857e-01
 -1.0463194e+00 -2.0162070e-02 -2.5986633e+00 -1.0360892e+00
 -3.4691591e+00 -9.8368889e-01 -1.3752577e+00 -4.1993070e-02
 -1.5447574e+00  1.0734010e-01 -3.3160251e-01 -7.0117134e-01
 -7.9075676e-01 -5.4222035e-01 -1.5021625e+00  1.9090392e-01]",beeBird
68,"[-2.4221893e+02  9.4015724e+01 -3.6331875e+01  6.3161747e+01
  5.1971889e+01  7.7610904e-01 -9.9671926e+00  3.0036486e+01
  2.0266941e+01 -1.3559802e+01 -4.7035589e+00  1.8144945e+01
 -6.3546014e+00 -8.0662346e+00  2.6844573e+00  4.8688093e-01
 -6.8504882e+00 -5.7273493e+00 -4.7475907e-01  1.6822304e-01
 -6.8742700e+00 -3.4146917e-01 -2.3939893e+00 -1.8810905e+00
 -1.6156787e+00 -1.7171739e+00 -9.0363193e-01  1.1513290e-01
 -3.6434081e+00  8.0590999e-01 -3.7283762e+00 -1.8935767e+00
 -1.9006165e+00  3.2546449e-01 -4.0610723e+00 -1.0609331e+00
 -1.0392902e+00 -4.4661161e-01 -1.3618182e+00  1.6275251e-01]",beeBird
69,"[-2.3953299e+02  7.6354668e+01 -4.9574265e+01  5.2221832e+01
  4.4417294e+01  1.4986815e+00 -1.1908252e+01  2.7916578e+01
  1.8385902e+01 -1.0978668e+01  4.5632105e+00  1.3036109e+01
 -5.4523754e+00  6.7250431e-02  4.8050108e+00 -7.9358250e-01
 -6.3770256e+00 -3.2064337e-01  2.2884974e+00 -3.0474887e+00
 -1.5503762e+00 -1.0654351e+00 -2.4576828e+00 -1.6851970e+00
 -9.5992345e-01 -9.8861367e-01 -2.3695741e+00 -1.4560295e+00
 -1.8632301e+00 -5.5864567e-01 -4.2634711e+00  6.7658055e-01
 -2.9154127e+00 -6.8062246e-02 -2.4173529e+00 -1.3707082e+00
 -2.2130136e+00 -5.1184303e-01 -1.9084811e+00 -4.9825773e-02]",beeBird
